IoC,Type
thatawful.boutique,Domain
CVE-2023-27532,Vuln
CVE-2023-38831,Vuln
CVE-2024-21412,Vuln
0928d307c1fe675079d40c3a3d1f5c78,FileHash1
88bdcc4c6a78430a21d41ee088ffc0dac518a17d,FileHash2
1c923c685f97e556f241d0f1880283500a61dc7ecae8cafe75f34c720ff6b918,FileHash3
3052352ac811c48590f0239281312c35560fc06b4dc39790e365eb1e7cab8634,FileHash3
394c93dfbb7581c66a23c52b20cd90b31415c0825a2eab7107e60ee3fe693c04,FileHash3
4a18f65ab7de7be385cbcebc78c9ae49334294f93726822b8900f9b7a324a6b0,FileHash3
52b242047a8055c0936b384b952c1c16c1072a590610140b01f4acefa8ae883a,FileHash3
54ed18aa883b53794810be0428b3a0167758183c5b3ba5660af747dc81dd5b76,FileHash3
9fb5888f9ac99227a35f3e08ca08bfb9eed676e1f91638599eba0d7a5aac847f,FileHash3
d7185bd7b450b478c793ece3025bdd867eed70bb7b739a5f26375b5ba6cf0d93,FileHash3
advancedfuturetechnology.com,Domain
megchartedbk7.com,Domain
onlineview365.com,Domain
readonline365.com,Domain
sharedfuturetech.com,Domain
storageonline.me,Domain
viewdocument.live,Domain
